,text,pred
7125,RT @detikcom: Postingan yang menyebut petugas kewalahan dan masih banyak jenazah COVID yang belum dimakamkan sehingga membutuhkan relawan b…,-1
7126,"Tante gua positif covid, tapi anak-anaknya gak mau kasih tau hasil swab nya karna takut bikin imun mama nya nge dro… https://t.co/TFD9PX68do",1
7127,"RT @detikcom: Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan keyakinannya dalam menghadapi pandemi COVID-19. Menurutnya, dalam perjala…",-1
7128,"RT @Hilmi28: Assalamu'alaikum Pak @erickthohir, mohon dievaluasi semua jajaran komisaris BUMN yg nirakhlaq. Jgn sampai keprihatinan masyara…",1
7129,"Kalo diingat-ingat, bukannya dari dulu kalo kritik pemerintah (dg cara berbeda) pasti dipanggil Dirmawa ampe rektor… https://t.co/43rS6Y0Edl",1
7130,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
7131,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
7132,"RT @IrutPagut: VIDIO.. JALAN MERDEKA KOTA BANDUNG. MASYARAKAT MULAI MARAH, MEMBONGKAR DAN MENDOBRAK PENUTUP JALAN, DENGAN ALASAN COVID YANG…",1
7133,@bette_rflyy Di daerah Boja ada makam buat covid? Ih aku kalo kerja tiap hari pasti ambulan tuh ga berenti. Mana ka… https://t.co/pXn4fyU2fQ,-1
7134,RT @PutraWadapi: Seluruh dunia sibuk dgn ancaman Covid-19 tapi hanya di Indonesia yg rakyat dituduh  melanggar prokes dipenjara 4 tahun dgn…,1
7135,"RT @byzulfadhlizin: Alhamdulillah. Dapat result, aku &amp; officemate aku negatif covid lepas buat PCR .

Dengan izin Allah, YES VAKSIN BERKESA…",0
7136,"Hari-hari doa semoga negative covid, sampai mental pun ikut negative ni.",-1
7137,"RT @habibthink: Apakah kamu sudah dapat vaksin covid-19?

Bagi yang udah ikutan jawab, boleh banget polling ini diretweet.

Thanks a lot 🙏",1
7138,@KaredokLeunca__ @RachlanNashidik Aamiin semoga dikabulkan Covid-19 secepatnya😷,1
7139,@MUSIK_FESS Itu lagu apa kenak covid?,1
7140,"tadi abis vc sekeluarga besar, bukan karena pada ldr, tapi karena semua nya kena covid wkwkwkwkwkwk

udh terlalu ko… https://t.co/KSRcK56lZ5",0
7141,"RT @antialk0hol: ini orang + covid dan dia berkeliaran keluar rumah terus salam salaman (sengaja) sama temen temen nya, gue tegor malah di…",0
7142,@hibooran Ngumpulin bayi yg lahir namanya berhubungan dengan covid,0
7143,"RT @KompasTV: Rusia Segera Suntikkan Vaksin Covid-19 Dosis Tunggal Baru, Sputnik Light, untuk Hadang Varian Delta https://t.co/OsQXPSZixd h…",0
7144,"RT @ph4n_: Nakes nya telat dapat insentif, RS telat dibayar, terus nyuruh pihak RS tambahan kapasitas buat covid-19.

Itu duit darimana mal…",1
7145,"@kasbitone oh ya lupa, lagi covid",0
7146,@keyakinann_ lagi covid lhoo,-1
7147,"RT @vctrkmng: “Di sini kami merasa diterima masyarakat, beda dengan reaksi masyarakat di kota-kota lain..” ujar Covid Delta. https://t.co/s…",1
7148,hari ini 21k covid wow 😭 g bakal kelar pasti,-1
7149,@AlvinRiffa @PRFMnews Mungkin mencontoh istri gubernur 🙏 kan sama2 positif covid tuh,1
7150,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7151,"RT @_AmranFans: Alhamdulillah, kedai makan dh boleh beroperasi sampai 10 mlm. Akhirnya kerajaan faham bahawa Covid 19 bukan keluar selepas…",1
7152,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7153,RT @kompascom: Pemerintah Kota Depok mencatat penambahan 798 kasus baru Covid-19 pada Minggu (27/6/2021). Penambahan ini merupakan rekor te…,1
7154,"RT @H_Bakkaniy: Ni Harian Metro ke Hairan Metro ? Lain macam cara bendung Covid-19 dia, berjudi dalam kebun getah je eh? https://t.co/NgFYL…",1
7155,"RT @anwaribrahim: Alhamdulillah, kedai-kedai makan telah dilanjutkan operasi. Mungkin sekarang ada data dan hujah sains untuk langkah ini.…",-1
7156,"RT @limweijiet: Menteri Kesihatan UK letak jawatan kerana langgar SOP Covid-19.

Di sini, pelbagai alasan diberi, termasuk dalil kisah buru…",-1
7157,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7158,"RT @PPLPBINU: Relawan LPBI NU Kota Tangerang melakukan sosialisasi keliling pencegahan penyebaran COVID-19, penyemprotan disinfektan dan me…",0
7159,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7160,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
7161,"Kalau pak jokowi nanti ngomong ""Wabah Covid-19  akan berakhir sebelum akhir 2021"" Berarti kita rakyat Indonesia har… https://t.co/Nqi1Ku4kTx",1
7162,"RT @farhanfernano: 1 TAHUN 5 BULAN dari MCO 1st, sambung MCO 2nd, then MCO 3rd. 

MASALAH KITA SEKARANG BUKAN LAGI COVID, TAPI MANUSIA-MANU…",0
7163,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7164,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
7165,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
7166,"@Penyuka_ombak Kwkwkw

Genk covid",-1
7167,RT @wanneilish: tiba tiba dia menjauh padahal aku tak positif covid.,-1
7168,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7169,"@luhutbinsarp izin Amang, lagu Mars ProKes ""Covid Kita Lawan"", dengan lirik yg sangat sederhana. Semoga dpt diperti… https://t.co/WBpW8RdhrG",-1
7170,RT @CNNIndonesia: Sejumlah Anggota Kadin Minta Munas Kadin Ditunda Karena Covid https://t.co/Aooe4T90Wk,0
7171,RT @thewindNcloud: Pemerintah menargetkan penyuntikan 2  juta dosis vaksin pada Agustus 2021 untuk menekan laju penyebaran Covid-19. Dihara…,1
7172,"@bdngfess Temen kerja, tetangga. Banyak yang kena covid",0
7173,"Eropa rame ya gengs, penonton euro, penonton motogp. Kayaknya covid cuma menimpa negara berkembang wkwk
Begitulah k… https://t.co/87rWfnsELJ",1
7174,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7175,"Rusia Segera Suntikkan Vaksin Covid-19 Dosis Tunggal Baru, Sputnik Light, untuk Hadang Varian Delta… https://t.co/OLsAyVyAaK",0
7176,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
7177,Covid cuma keluar lepas 8pm 🙄 https://t.co/7FBMEhDAIT,1
7178,"RT @JPenerangan: Situasi Semasa COVID-19 Di Malaysia, 27 JUN 2021.

Sumber: KEMENTERIAN KESIHATAN MALAYSIA

#MenangBersama
#LindungDiriLind…",0
7179,Waspada! Ancaman Long Covid-19 Bisa Terjadi Pada Anak-anak https://t.co/9yLG4VZZGw,1
7180,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
7181,"RT @AnnisaPohan: Bukannya membaik, malah lebih buruk dari kondisi terburuk terakhir bahkan terburuk selama Pandemi ini, stay safe everyone,…",-1
7182,"RT @RajaMandiri70: @geloraco @DonAdam68 Ini yg sudah lama jadi pertanyaan banyak orang ,kok bisa biaya test rapid antigen di markup sampai…",0
7183,"RT @CNNIndonesia: Tim Mitigasi IDI: 405 Dokter Gugur Karena Covid
https://t.co/oVUQe08h6B",1
7184,RT @AndiKhomeini: Dexamethason. Orang sehat dan pasien COVID gejala ringan tolong hindari obat itu. Sistem imun kalian harus bekerja optima…,1
7185,"@aRaDara__ IQRO

Punya kuota jangan hanya untuk nonton BOKEP aja ...
Sering” baca berita 
Biar ndak DUNGU selamanya… https://t.co/xeZFGLkshC",-1
7186,"RT @KawalCOVID19: 27 Jun: Rata2 kasus/kematian terkonfirmasi Covid-19 dalam 7 hari terakhir.

- Versi situs kab/kota: 19.244 / 521
- Versi…",0
7187,@mkhairulazri aku rasa yg mati bunuh diri mybe terkesan kerana covid. hilang pekerjaan hutang atau lain2 beban yg ditanggung. kot lah...,-1
7188,"RT @TheEagle_BEN: MEDIA MEMBERITAKAN BAHAYA COVID,,MANUSIA PANIKNYA LUAR BIASA.
AL QUR'AN MEMBERI TAHU DAHSYATNYA NERAKA,,
MANUSIA PADA CUE…",0
7189,@lupi969 Sehat2 saja..Lupi.. jauhkan dari wabah  virus covid.. Aamiin Yra ..,1
7190,@reshayusmar Jan ketawa nanti covid,-1
7191,"Masa covid itu masa yg bikin serba aneh, salah satunya ini: Baca berita - jadi parno tp jadi jaga diri banget, ga b… https://t.co/pTq7HAmS8p",-1
7192,"saking parnonya mama ku pun, ga ngebolehin aku buat keluar rumah kalau ada keperluan yang mendesak banget, karna co… https://t.co/B4KsAefdMS",-1
7193,Genk gong jaman smk wkwk nyemangatin yg emot 😎 yg lagi isoman covid.. Kurang 2 orang lagi.. Yg satu masih digereja… https://t.co/QhzpFrGLlQ,-1
7194,"ada info kalo salah satu karyawan kantor gue ada yang positif covid, tapi kantor gue tetep mau kegiatan work from o… https://t.co/uYVMOF8WZ1",-1
7195,"RT @mytheorem: Its about time. Either mati sebab riot atau mati sebab kebulur. Kalau nasib tak baik, mati sebab covid.

Make it count.",-1
7196,"RT @naqifadri: Korang nak cari cara untuk menyumbang masa covid ni?

Tempat aku volunteer, CAC Malawati, khemah sedia ada akan kena tarik b…",0
7197,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
7198,RT @PutraWadapi: Mahfud Sebut Pandemi Covid Bawa Hikmah dan Munculkan Kreativitas Positif. Ini Salah satu kreativitas positif. https://t.co…,-1
7199,"RT @AdamPrabata: Sepakat, nyawa dan keselamatan keluarga kita nomor satu!

Coba deh pikir, memangnya teman atau kenalan yang careless itu b…",0
7200,"RT @cudble: ama covid gapercaya, giliran di chat “aku janji bakal berubah” percaya",-1
7201,"RT @MFaizGhifari: Untuk mengumpulkan poster / informasi lokasi vaksinasi covid, aku coba buat web yg berfungsi untuk:

• Upload Info Vaksin…",0
7202,"RT @bandungpemkab: Kontak Dinkes Kab. Bandung:
@dinkes_kab_bdg
Hotline Covid-19:
119
.
Tingkatkan kewaspadaan kita, mari bersama disiplin p…",0
7203,"RT @OposisiCerdas: Harusnya Jokowi Beri Amnesti Habib Rizieq, Tak Ada Orang di Penjara di Negara Lain Karena Prokes Covid-19
https://t.co/Q…",1
7204,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7205,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
7206,"RT @bandungpemkab: Update Data Pandemi Covid-19 dan Data Keterpakaian Bed Isolasi Covid-19 di Kabupaten Bandung, Minggu, 27 Juni 2021.
.
Ta…",1
7207,@afrkml Bagaimana cara saya memastikan bahwa yang kemarin itu Covid atau Influenza biasa?,0
7208,"RT @Timobros: Hati-hati COVID Sobat,
Rumah sakit jakarta ngantri semua. Sampe begging begging nangis minta spot. Ngantrian bisa puluhan.

S…",1
7209,@karawangfess Alhamdulillah di bintang alam warganya baik banget dan sdh sangat teredukasi mengenai covid.. ketika… https://t.co/TP3g0DIHoF,-1
7210,"RT @dutaMasarya: Saya Jadi Ingat, Menkopolhukan
Mahfud Md Pernah Sebut Tak Ada Sanksi Pidana bagi Pelanggar Protokol Kesehatan Covid-19  
h…",0
7211,"Terserah kalian mau percaya sama covid apa engga, intinya kalo salah satu dari kalian ada yg kena. Gausah nyusahin orang ya!!",-1
7212,"RT @Timobros: Hati-hati COVID Sobat,
Rumah sakit jakarta ngantri semua. Sampe begging begging nangis minta spot. Ngantrian bisa puluhan.

S…",1
7213,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
7214,"RT @drcheputeh: Anak-anak mengambil vaksin sejak hari pertama lahir kedunia. Kesannya kadar kematian kanak-kanak bawah 5 tahun berkurang, t…",0
7215,"@__Sridiana_3va Dengar berita covid yg semakin gawat aja udah takut bu dok,kami berusaha taat prokes,ikut vaksin..s… https://t.co/oTpNjKjSLc",1
7216,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
7217,"RT @kemendespdtt: Pandemi Covid-19 belum berlalu, laksanakan protokolkesehatan dengan baik. Pakai masker, jaga jarak, cuci tangan, hindari…",0
7218,"RT @RajaMandiri70: @geloraco @DonAdam68 Ini yg sudah lama jadi pertanyaan banyak orang ,kok bisa biaya test rapid antigen di markup sampai…",0
7219,so far my ceo very concern &amp; particular bab2 kesihatan ni..selalu suruh staff2 wfh je &amp; stay at home..mana tak nye… https://t.co/ahm6wuTu91,0
7220,"RT @jcowacko: Anggap anak positif covid juga, rawat bersama ibunya, asi lanjutkan, cegah dehidrasi pada anak",1
7221,"RT @RTM_Malaysia: Saksikan dari dekat pengurusan uri pasca kehamilan ibu dijangkiti, menyingkap kisah benar di balik kawat duri PKPD, selai…",0
7222,"RT @sigitwid: Di tengah Pandemi Covid-19 yang tengah memuncak, DPC PSI Ciputat, Tangerang Selatan, Banten, membuka dapur umum sederhana unt…",-1
7223,"RT @kamarul14: Rakyat di negeri Sarawak kini yang paling ramai sudah menerima suntikan dos pertama vaksin Covid-19.

Apa rahsianya? Cucuk d…",0
7224,"RT @hanimomo: Bukak kilang sebab takut GDP affected, tapi affected juga. Dan rakyat nak 5,000 ni mati sebab covid. Belum campur sebab desak…",1
7225,"karena covid ga bisa ngadain promnight, tapi ini yearbook kapan dibagiin 😭— walaupun aku tahu foto profil jelek kar… https://t.co/wHhi8YQxRs",1
7226,"Covid Varian Delta asalnya dari India, kira kira siapa yg ngasih masuk ke negara brazil si",0
7227,"RT @drcheputeh: Anak-anak mengambil vaksin sejak hari pertama lahir kedunia. Kesannya kadar kematian kanak-kanak bawah 5 tahun berkurang, t…",0
7228,"RT @menurgumilar: Pasien covid di IGD kariadi 109 pasien antri
13 label merah
10 meninggal masi di label merah
Fyi aja
Klo RSND ya cuma 15…",0
7229,"Guna memutus rantai penyebaran Covid 19, Babinsa Koramil 410-06/Kedaton Kodim 0410/KBL Koptu Ferdy, memberikan himb… https://t.co/sUZRs7yV8o",1
7230,"RT @handjobservice: Kalo ga percaya covid protokolnya cukup 1M, MODAR",-1
7231,"RT @duddydudung: Punten, ada yang tau hotel/penginapan yang nerima pasien covid untuk isoman di bandung? @PRFMnews",0
7232,"RT @humas_jogja: Minggu (27/06), terdapat penambahan 830 kasus positif Covid-19. Kami ingatkan kembali agar masyarakat menjadi subjek dalam…",-1
7233,"RT @mas_recruiter: I lost my Mom today.. Rejected by 6 Hospital.. 

Kalian yg masih keliaran ga pake masker ngumpul2 kena covid bikin RS pe…",0
7234,"Harusnya aq lagi di Bali

Fakyu covid https://t.co/mwOpJ1eZq5",-1
7235,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7236,"RT @imadya: Sudah semingguan ini full pengaduan soal Covid hampir tiap jam. Barusan saya iseng baca2 whatsapp dari warga, ini yang buat kit…",0
7237,RT @IDNTimesJateng: Pasien baru dimasukan ke rumah sakit jika ada yang kosong https://t.co/G0FqJiuWns,-1
7238,Gejala covid varian delta https://t.co/g7Dakf1cWj,-1
7239,"RT @rzrizaldy: DPR memang gunanya utk mewakili rakyat, yang pingin jalan2 ke Bali diwakilin dewan nya aja, yang kena covid ya ttp rakyatnya…",0
7240,"Orgtuaku tergolong jarang sakit. Makanya agak kaget pas kena covid mereka bisa se drop ini. 
Kalo ga percaya covid… https://t.co/qOKWVr65aG",-1
7241,Apalaa malang umur2 mcm ni tahun2 yg ada kes covid lg . Mau ambil lesen pn ssh . Blm tentu ambil lesen bulan dpn ni… https://t.co/FktGpm7aRB,-1
7242,"RT @dr_koko28: 21 ribu kasus baru. Yang kuat semua teman2 dokter dan tenaga kesehatan.

Mohon yang isoman di rumah untuk tetap berkoordinas…",0
7243,"RT @kkmm_gov: Setiap vaksin adalah selamat, berkesan dan stabil. Bersama kita putuskan rantaian jangkitan COVID-19.

Ayuh daftar sekarang!…",0
7244,RT @detikcom: Postingan yang menyebut petugas kewalahan dan masih banyak jenazah COVID yang belum dimakamkan sehingga membutuhkan relawan b…,-1
7245,@afdholud Icu covid rssa aman sam?,-1
7246,"@budhihermanto @bna_dinkominfo ini pernah ta tanyakan ketika bertemu kawan2 di Klampok, kenapa anak muda ngga ada r… https://t.co/aIB0dC4qoL",-1
7247,"RT @anwaribrahim: Alhamdulillah, kedai-kedai makan telah dilanjutkan operasi. Mungkin sekarang ada data dan hujah sains untuk langkah ini.…",-1
7248,"RT @EllyKoro: @WagimanDeep212_ Sampai detik ini, nggak ada yg tau dimana bangunan yg dibangun anis yg katanya khusus buat pasien covid di j…",1
7249,Apa cuman di indo maslaah covid naik pas ditanya dana haji? 🤣,0
7250,"RT @_AmranFans: Alhamdulillah, kedai makan dh boleh beroperasi sampai 10 mlm. Akhirnya kerajaan faham bahawa Covid 19 bukan keluar selepas…",1
7251,"RT @OposisiCerdas: Harusnya Jokowi Beri Amnesti Habib Rizieq, Tak Ada Orang di Penjara di Negara Lain Karena Prokes Covid-19
https://t.co/Q…",1
7252,Boss covid dah kurangkan waktu bekerja. Thanks to boss covid https://t.co/IvLn50Efao,-1
7253,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7254,"RT @bayurisa: Kalaupun memang ga percaya, ikuti saja program yang dianjurkan. Masalah Covid itu konspirasi, itu urusan Tuhan. Tuhan yg deal…",1
7255,Apa iya cuma tempat kerjaku aja yang ICU COVID dan ICU NON COVID nya digabung dalam satu ruangan?,-1
7256,"@djhoen_ @Yoyonenindyo kl sumbang buat korban covid, buat yg berhati mulia mungkin bisa abaikan gubernurnya... tp m… https://t.co/JRWZz96fwR",1
7257,"RT @MFaizGhifari: Untuk mengumpulkan poster / informasi lokasi vaksinasi covid, aku coba buat web yg berfungsi untuk:

• Upload Info Vaksin…",0
7258,"RT @anwaribrahim: Alhamdulillah, kedai-kedai makan telah dilanjutkan operasi. Mungkin sekarang ada data dan hujah sains untuk langkah ini.…",-1
7259,RT @zarazettirazr: WHO Deklarasikan Indonesia Negara A1 High Risk Covid-19 Adalah HOAX ya tweeps. Ti ati.  https://t.co/ctXsnPVJ6n,1
7260,Kayaknya jadi setiap hari mendengar kabar rekan kerja terkena covid,0
7261,RT @nabiylarisfa: Pertanyaan kontemplasi Minggu malam: siapa yang harus bertanggung jawab jika ada pekerja yg positif Covid dan sakit karen…,-1
7262,"RT @Rizmaya__: Gabener Terbodoh Se-NKRI 🥲

Harusnya sebagai Gubernur Ibukota dengan anggaran terbesar, lebih mampu mengoptimalkan penangana…",0
7263,RT @ribonk: Aneh bgt tasy* farasy* positif covid nyalahin art pdhl menurut ilmu virologi dan epidemiologi yg gue pelajari virus tuh ga nula…,1
7264,"RT @IrKhairilNizam: KELONGGARAN DI DAERAH HIJAU, TUTUP SEKTOR KILANG

Menurut Kenyataan Media Tan Sri Dato’ Seri Dr. Noor Hisham Abdullah,…",1
7265,"RT @JapenSarawak: Bagi para pelajar yang ingin kembali melanjutkan pengajian di luar negara dan memerlukan vaksinasi COVID-19, sila hantar…",0
7266,"RT @nirsha97: Sejak pendemik covid 19 ni, ramai yang struggle utk survive. Begitu juga kakak sulung saya dan suaminya. Income terjejas. Nak…",0
